id,name,categoryName,price,currency,originalPrice,stockStatus,preparationTime,specifications,url
"642","%d9%85%d8%b3%d8%af%d8%b3 %d9%85%d8%b3%d8%a7%d9%85%d9%8a%d8%b1 %d9%84%d8%a7%d8%b3%d9%84%d9%83%d9%8a 20 %d9%81%d9%88%d9%84%d8%aa %d8%a8%d8%b3%d8%b9%d8%a9 %d9%85%d8%ae%d8%b2%d9%86 105 %d9%82%d8%b7%d8%b9%d8%a9 %d9%88%d9%85%d8%b9%d8%af%d9%84 %d8%aa%d8%ab%d8%a8%d9%8a%d8%aa 3 %d9%85%d8%b3%d8%a7%d9%85%d9%8a%d8%b1 %d8%ab%d8%a7%d9%86%d9%8a%d8%a9 %d9%85%d9%86 %d8%a5%d9%86%d8%ac%d9%83%d9%88","أدوات","","KWD","","In Stock","","","https://aipowerkw.com/ar/product/642-%D9%85%D8%B3%D8%AF%D8%B3-%D9%85%D8%B3%D8%A7%D9%85%D9%8A%D8%B1-%D9%84%D8%A7%D8%B3%D9%84%D9%83%D9%8A-20-%D9%81%D9%88%D9%84%D8%AA-%D8%A8%D8%B3%D8%B9%D8%A9-%D9%85%D8%AE%D8%B2%D9%86-105-%D9%82%D8%B7%D8%B9%D8%A9-%D9%88%D9%85%D8%B9%D8%AF%D9%84-%D8%AA%D8%AB%D8%A8%D9%8A%D8%AA-3-%D9%85%D8%B3%D8%A7%D9%85%D9%8A%D8%B1-%D8%AB%D8%A7%D9%86%D9%8A%D8%A9-%D9%85%D9%86-%D8%A5%D9%86%D8%AC%D9%83%D9%88"
"645","%d9%85%d8%ac%d9%85%d9%88%d8%b9%d8%a9 %d8%b7%d9%82%d9%85 %d9%87%d8%b2%d8%a7%d8%b2 %d8%a7%d9%84%d8%b3%d9%8a%d8%b1%d8%a7%d9%85%d9%8a%d9%83 %d9%84%d8%a7%d8%b3%d9%84%d9%83%d9%8a %d8%a8%d9%82%d9%88%d8%a9 20 %d9%81%d9%88%d9%84%d8%aa %d9%82%d8%b7%d8%b1 %d9%83%d9%88%d8%a8 %d8%a7%d9%84%d8%b4%d9%81%d8%b7 130 %d9%85%d9%85 %d9%85%d9%86 Ingco","أدوات","","KWD","","In Stock","","","https://aipowerkw.com/ar/product/645-%D9%85%D8%AC%D9%85%D9%88%D8%B9%D8%A9-%D8%B7%D9%82%D9%85-%D9%87%D8%B2%D8%A7%D8%B2-%D8%A7%D9%84%D8%B3%D9%8A%D8%B1%D8%A7%D9%85%D9%8A%D9%83-%D9%84%D8%A7%D8%B3%D9%84%D9%83%D9%8A-%D8%A8%D9%82%D9%88%D8%A9-20-%D9%81%D9%88%D9%84%D8%AA-%D9%82%D8%B7%D8%B1-%D9%83%D9%88%D8%A8-%D8%A7%D9%84%D8%B4%D9%81%D8%B7-130-%D9%85%D9%85-%D9%85%D9%86-ingco"
"648","%d9%85%d8%b3%d8%af%d8%b3 %d8%b1%d8%b4 %d9%84%d8%a7%d8%b3%d9%84%d9%83%d9%8a %d8%a8%d9%82%d9%88%d8%a9 20 %d9%81%d9%88%d9%84%d8%aa %d8%a8%d9%85%d8%b9%d8%af%d9%84 %d8%aa%d8%af%d9%81%d9%82 800 %d9%85%d9%84 %d8%af%d9%82%d9%8a%d9%82%d8%a9 %d9%88%d8%b6%d8%ba%d8%b7 %d8%b1%d8%b4 0 1 0 2 %d8%a8%d8%a7%d8%b1 %d9%85%d9%86 %d8%a5%d9%86%d8%ac%d9%83%d9%88","أدوات","","KWD","","In Stock","","","https://aipowerkw.com/ar/product/648-%D9%85%D8%B3%D8%AF%D8%B3-%D8%B1%D8%B4-%D9%84%D8%A7%D8%B3%D9%84%D9%83%D9%8A-%D8%A8%D9%82%D9%88%D8%A9-20-%D9%81%D9%88%D9%84%D8%AA-%D8%A8%D9%85%D8%B9%D8%AF%D9%84-%D8%AA%D8%AF%D9%81%D9%82-800-%D9%85%D9%84-%D8%AF%D9%82%D9%8A%D9%82%D8%A9-%D9%88%D8%B6%D8%BA%D8%B7-%D8%B1%D8%B4-0-1-0-2-%D8%A8%D8%A7%D8%B1-%D9%85%D9%86-%D8%A5%D9%86%D8%AC%D9%83%D9%88"
"651","%d9%85%d9%86%d9%81%d8%a7%d8%ae %d9%87%d9%88%d8%a7%d8%a1 %d9%84%d8%a7%d8%b3%d9%84%d9%83%d9%8a %d8%a8%d9%82%d9%88%d8%a9 20 %d9%81%d9%88%d9%84%d8%aa %d8%b3%d8%b1%d8%b9%d8%a9 %d8%af%d9%88%d8%b1%d8%a7%d9%86 18000 %d8%af%d9%88%d8%b1%d8%a9 %d9%81%d9%8a %d8%a7%d9%84%d8%af%d9%82%d9%8a%d9%82%d8%a9 %d9%88%d8%a8%d9%82%d8%af%d8%b1%d8%a9 %d8%af%d9%81%d8%b9 %d8%a7%d9%84%d9%87%d9%88%d8%a7%d8%a1 2 7 %d9%85%d8%aa%d8%b1 %d9%85%d9%83%d8%b9%d8%a8 %d8%af%d9%82%d9%8a%d9%82%d8%a9","أدوات","","KWD","","In Stock","","","https://aipowerkw.com/ar/product/651-%D9%85%D9%86%D9%81%D8%A7%D8%AE-%D9%87%D9%88%D8%A7%D8%A1-%D9%84%D8%A7%D8%B3%D9%84%D9%83%D9%8A-%D8%A8%D9%82%D9%88%D8%A9-20-%D9%81%D9%88%D9%84%D8%AA-%D8%B3%D8%B1%D8%B9%D8%A9-%D8%AF%D9%88%D8%B1%D8%A7%D9%86-18000-%D8%AF%D9%88%D8%B1%D8%A9-%D9%81%D9%8A-%D8%A7%D9%84%D8%AF%D9%82%D9%8A%D9%82%D8%A9-%D9%88%D8%A8%D9%82%D8%AF%D8%B1%D8%A9-%D8%AF%D9%81%D8%B9-%D8%A7%D9%84%D9%87%D9%88%D8%A7%D8%A1-2-7-%D9%85%D8%AA%D8%B1-%D9%85%D9%83%D8%B9%D8%A8-%D8%AF%D9%82%D9%8A%D9%82%D8%A9"
"654","%d8%a8%d8%b7%d8%a7%d8%b1%d9%8a%d8%a9 %d8%a8%d8%b3%d8%b9%d8%a9 4 0 %d8%a3%d9%85%d8%a8%d9%8a%d8%b1 %d8%b3%d8%a7%d8%b9%d8%a9%d8%8c %d9%88%d8%aa%d9%8a%d8%a7%d8%b1 4 %d8%a3%d9%85%d8%a8%d9%8a%d8%b1%d8%8c %d9%88%d8%ac%d9%87%d8%af 20 %d9%81%d9%88%d9%84%d8%aa %d9%85%d9%86 %d8%a5%d9%86%d8%ac%d9%83%d9%88","أدوات","","KWD","","In Stock","","","https://aipowerkw.com/ar/product/654-%D8%A8%D8%B7%D8%A7%D8%B1%D9%8A%D8%A9-%D8%A8%D8%B3%D8%B9%D8%A9-4-0-%D8%A3%D9%85%D8%A8%D9%8A%D8%B1-%D8%B3%D8%A7%D8%B9%D8%A9%D8%8C-%D9%88%D8%AA%D9%8A%D8%A7%D8%B1-4-%D8%A3%D9%85%D8%A8%D9%8A%D8%B1%D8%8C-%D9%88%D8%AC%D9%87%D8%AF-20-%D9%81%D9%88%D9%84%D8%AA-%D9%85%D9%86-%D8%A5%D9%86%D8%AC%D9%83%D9%88"
"657","%d8%a8%d8%b7%d8%a7%d8%b1%d9%8a%d8%a9 %d9%84%d9%8a%d8%ab%d9%8a%d9%88%d9%85 %d8%a3%d9%8a%d9%88%d9%86 %d8%a8%d9%82%d9%88%d8%a9 5 0 %d8%a3%d9%85%d8%a8%d9%8a%d8%b1 %d8%b3%d8%a7%d8%b9%d8%a9 20 %d9%81%d9%88%d9%84%d8%aa %d9%85%d9%86 %d8%a5%d9%86%d8%ac%d9%83%d9%88","أدوات","","KWD","","In Stock","","","https://aipowerkw.com/ar/product/657-%D8%A8%D8%B7%D8%A7%D8%B1%D9%8A%D8%A9-%D9%84%D9%8A%D8%AB%D9%8A%D9%88%D9%85-%D8%A3%D9%8A%D9%88%D9%86-%D8%A8%D9%82%D9%88%D8%A9-5-0-%D8%A3%D9%85%D8%A8%D9%8A%D8%B1-%D8%B3%D8%A7%D8%B9%D8%A9-20-%D9%81%D9%88%D9%84%D8%AA-%D9%85%D9%86-%D8%A5%D9%86%D8%AC%D9%83%D9%88"
"669","%d9%85%d8%a7%d9%83%d9%8a%d9%86%d8%a9 %d8%b5%d9%86%d9%81%d8%b1%d8%a9 %d8%a7%d9%84%d8%ac%d8%af%d8%b1%d8%a7%d9%86 180 %d9%85%d9%85 850 %d9%88%d8%a7%d8%b7 %d8%ae%d9%81%d9%8a%d9%81%d8%a9 %d8%a7%d9%84%d9%88%d8%b2%d9%86 %d9%85%d8%b9 %d8%a5%d8%b6%d8%a7%d8%a1%d8%a9 %d9%84%d9%8a%d8%af","أدوات","","KWD","","In Stock","","","https://aipowerkw.com/ar/product/669-%D9%85%D8%A7%D9%83%D9%8A%D9%86%D8%A9-%D8%B5%D9%86%D9%81%D8%B1%D8%A9-%D8%A7%D9%84%D8%AC%D8%AF%D8%B1%D8%A7%D9%86-180-%D9%85%D9%85-850-%D9%88%D8%A7%D8%B7-%D8%AE%D9%81%D9%8A%D9%81%D8%A9-%D8%A7%D9%84%D9%88%D8%B2%D9%86-%D9%85%D8%B9-%D8%A5%D8%B6%D8%A7%D8%A1%D8%A9-%D9%84%D9%8A%D8%AF"
"675","%d9%85%d8%ab%d9%82%d8%a7%d8%a8 %d9%84%d8%a7%d8%b3%d9%84%d9%83%d9%8a 12 %d9%81%d9%88%d9%84%d8%aa %d9%85%d9%82%d8%a7%d8%b3 %d9%82%d8%b7%d8%b1 %d8%a7%d9%84%d8%aa%d8%ab%d8%a8%d9%8a%d8%aa 10 %d9%85%d9%85%d8%8c %d9%88%d8%b3%d8%b1%d8%b9%d8%a9 %d8%af%d9%88%d8%b1%d8%a7%d9%86 %d8%a8%d8%af%d9%88%d9%86 %d8%ad%d9%85%d9%84 750 %d8%af%d9%88%d8%b1%d8%a9 %d9%81%d9%8a %d8%a7%d9%84%d8%af%d9%82%d9%8a%d9%82%d8%a9 %d9%85%d9%86 %d8%a5%d9%86%d8%ac%d9%83%d9%88","أدوات","","KWD","","In Stock","","","https://aipowerkw.com/ar/product/675-%D9%85%D8%AB%D9%82%D8%A7%D8%A8-%D9%84%D8%A7%D8%B3%D9%84%D9%83%D9%8A-12-%D9%81%D9%88%D9%84%D8%AA-%D9%85%D9%82%D8%A7%D8%B3-%D9%82%D8%B7%D8%B1-%D8%A7%D9%84%D8%AA%D8%AB%D8%A8%D9%8A%D8%AA-10-%D9%85%D9%85%D8%8C-%D9%88%D8%B3%D8%B1%D8%B9%D8%A9-%D8%AF%D9%88%D8%B1%D8%A7%D9%86-%D8%A8%D8%AF%D9%88%D9%86-%D8%AD%D9%85%D9%84-750-%D8%AF%D9%88%D8%B1%D8%A9-%D9%81%D9%8A-%D8%A7%D9%84%D8%AF%D9%82%D9%8A%D9%82%D8%A9-%D9%85%D9%86-%D8%A5%D9%86%D8%AC%D9%83%D9%88"
"678","%d8%a8%d8%b7%d8%a7%d8%b1%d9%8a%d8%a9 %d9%84%d9%8a%d8%ab%d9%8a%d9%88%d9%85 %d8%a3%d9%8a%d9%88%d9%86 1 5 %d8%a3%d9%85%d8%a8%d9%8a%d8%b1 %d8%b3%d8%a7%d8%b9%d8%a9 12 %d9%81%d9%88%d9%84%d8%aa %d9%85%d9%86 %d8%a5%d9%86%d8%ac%d9%83%d9%88","أدوات","","KWD","","In Stock","","","https://aipowerkw.com/ar/product/678-%D8%A8%D8%B7%D8%A7%D8%B1%D9%8A%D8%A9-%D9%84%D9%8A%D8%AB%D9%8A%D9%88%D9%85-%D8%A3%D9%8A%D9%88%D9%86-1-5-%D8%A3%D9%85%D8%A8%D9%8A%D8%B1-%D8%B3%D8%A7%D8%B9%D8%A9-12-%D9%81%D9%88%D9%84%D8%AA-%D9%85%D9%86-%D8%A5%D9%86%D8%AC%D9%83%D9%88"
"681","%d9%85%d9%81%d9%83 %d8%a8%d8%b1%d8%a7%d8%ba%d9%8a %d9%84%d8%a7%d8%b3%d9%84%d9%83%d9%8a 8 %d9%81%d9%88%d9%84%d8%aa %d8%b9%d8%b2%d9%85 %d8%af%d9%88%d8%b1%d8%a7%d9%86 6 %d9%86%d9%8a%d9%88%d8%aa%d9%86 %d9%85%d8%aa%d8%b1 %d9%85%d8%b2%d9%88%d8%af %d8%a8%d8%a5%d8%b6%d8%a7%d8%a1%d8%a9 Led %d9%85%d8%b9%d8%a8%d8%a3 %d9%81%d9%8a %d8%b5%d9%86%d8%af%d9%88%d9%82 %d8%a3%d8%af%d9%88%d8%a7%d8%aa %d8%a8%d9%84%d8%a7%d8%b3%d8%aa%d9%8a%d9%83%d9%8a %d9%85%d9%86 %d8%a5%d9%86%d8%ac%d9%83%d9%88","أدوات","","KWD","","In Stock","","","https://aipowerkw.com/ar/product/681-%D9%85%D9%81%D9%83-%D8%A8%D8%B1%D8%A7%D8%BA%D9%8A-%D9%84%D8%A7%D8%B3%D9%84%D9%83%D9%8A-8-%D9%81%D9%88%D9%84%D8%AA-%D8%B9%D8%B2%D9%85-%D8%AF%D9%88%D8%B1%D8%A7%D9%86-6-%D9%86%D9%8A%D9%88%D8%AA%D9%86-%D9%85%D8%AA%D8%B1-%D9%85%D8%B2%D9%88%D8%AF-%D8%A8%D8%A5%D8%B6%D8%A7%D8%A1%D8%A9-led-%D9%85%D8%B9%D8%A8%D8%A3-%D9%81%D9%8A-%D8%B5%D9%86%D8%AF%D9%88%D9%82-%D8%A3%D8%AF%D9%88%D8%A7%D8%AA-%D8%A8%D9%84%D8%A7%D8%B3%D8%AA%D9%8A%D9%83%D9%8A-%D9%85%D9%86-%D8%A5%D9%86%D8%AC%D9%83%D9%88"
"687","%d9%85%d8%ab%d9%82%d8%a7%d8%a8 %d9%83%d9%87%d8%b1%d8%a8%d8%a7%d8%a6%d9%8a %d8%a8%d9%82%d9%88%d8%a9 680 %d9%88%d8%a7%d8%b7 %d9%88%d9%82%d8%b7%d8%b1 13 %d9%85%d9%85 %d9%85%d9%86 %d8%a5%d9%86%d8%ac%d9%83%d9%88","أدوات","","KWD","","In Stock","","","https://aipowerkw.com/ar/product/687-%D9%85%D8%AB%D9%82%D8%A7%D8%A8-%D9%83%D9%87%D8%B1%D8%A8%D8%A7%D8%A6%D9%8A-%D8%A8%D9%82%D9%88%D8%A9-680-%D9%88%D8%A7%D8%B7-%D9%88%D9%82%D8%B7%D8%B1-13-%D9%85%D9%85-%D9%85%D9%86-%D8%A5%D9%86%D8%AC%D9%83%D9%88"
"690","%d9%85%d8%ab%d9%82%d8%a7%d8%a8 %d9%83%d9%87%d8%b1%d8%a8%d8%a7%d8%a6%d9%8a %d8%a8%d9%82%d9%88%d8%a9 710 %d9%88%d8%a7%d8%b7 %d9%88%d9%82%d8%b7%d8%b1 13 %d9%85%d9%85 Id7118 %d9%85%d8%ab%d9%82%d8%a7%d8%a8 %d9%85%d8%b7%d8%b1%d9%82%d9%8a %d8%af%d9%88%d8%a7%d8%b1 %d8%b4%d8%af%d9%8a%d8%af %d8%a7%d9%84%d8%aa%d8%ad%d9%85%d9%84 %d9%84%d9%84%d8%ae%d8%b1%d8%b3%d8%a7%d9%86%d8%a9 %d9%88%d8%a7%d9%84%d8%ae%d8%b4%d8%a8 %d9%88%d8%a7%d9%84%d9%85%d8%b9%d8%a7","أدوات","","KWD","","In Stock","","","https://aipowerkw.com/ar/product/690-%D9%85%D8%AB%D9%82%D8%A7%D8%A8-%D9%83%D9%87%D8%B1%D8%A8%D8%A7%D8%A6%D9%8A-%D8%A8%D9%82%D9%88%D8%A9-710-%D9%88%D8%A7%D8%B7-%D9%88%D9%82%D8%B7%D8%B1-13-%D9%85%D9%85-id7118-%D9%85%D8%AB%D9%82%D8%A7%D8%A8-%D9%85%D8%B7%D8%B1%D9%82%D9%8A-%D8%AF%D9%88%D8%A7%D8%B1-%D8%B4%D8%AF%D9%8A%D8%AF-%D8%A7%D9%84%D8%AA%D8%AD%D9%85%D9%84-%D9%84%D9%84%D8%AE%D8%B1%D8%B3%D8%A7%D9%86%D8%A9-%D9%88%D8%A7%D9%84%D8%AE%D8%B4%D8%A8-%D9%88%D8%A7%D9%84%D9%85%D8%B9%D8%A7"
"693","%d9%85%d8%ab%d9%82%d8%a7%d8%a8 %d9%83%d9%87%d8%b1%d8%a8%d8%a7%d8%a6%d9%8a %d8%a8%d9%82%d9%88%d8%a9 1100 %d9%88%d8%a7%d8%b7 %d9%88%d8%b3%d8%b1%d8%b9%d8%a9 2800 %d8%af%d9%88%d8%b1%d8%a9 %d9%81%d9%8a %d8%a7%d9%84%d8%af%d9%82%d9%8a%d9%82%d8%a9 %d9%88%d9%82%d8%b7%d8%b1 13 %d9%85%d9%85 %d9%85%d9%86 %d8%a5%d9%86%d8%ac%d9%83%d9%88","أدوات","","KWD","","In Stock","","","https://aipowerkw.com/ar/product/693-%D9%85%D8%AB%D9%82%D8%A7%D8%A8-%D9%83%D9%87%D8%B1%D8%A8%D8%A7%D8%A6%D9%8A-%D8%A8%D9%82%D9%88%D8%A9-1100-%D9%88%D8%A7%D8%B7-%D9%88%D8%B3%D8%B1%D8%B9%D8%A9-2800-%D8%AF%D9%88%D8%B1%D8%A9-%D9%81%D9%8A-%D8%A7%D9%84%D8%AF%D9%82%D9%8A%D9%82%D8%A9-%D9%88%D9%82%D8%B7%D8%B1-13-%D9%85%D9%85-%D9%85%D9%86-%D8%A5%D9%86%D8%AC%D9%83%D9%88"
"696","%d8%ae%d9%84%d8%a7%d8%b7%d8%a9 %d8%b7%d9%84%d8%a7%d8%a1 %d9%83%d9%87%d8%b1%d8%a8%d8%a7%d8%a6%d9%8a %d8%a8%d9%82%d9%88%d8%a9 1400 %d9%88%d8%a7%d8%b7 %d9%85%d9%86 %d8%a5%d9%86%d8%ac%d9%83%d9%88","أدوات","","KWD","","In Stock","","","https://aipowerkw.com/ar/product/696-%D8%AE%D9%84%D8%A7%D8%B7%D8%A9-%D8%B7%D9%84%D8%A7%D8%A1-%D9%83%D9%87%D8%B1%D8%A8%D8%A7%D8%A6%D9%8A-%D8%A8%D9%82%D9%88%D8%A9-1400-%D9%88%D8%A7%D8%B7-%D9%85%D9%86-%D8%A5%D9%86%D8%AC%D9%83%D9%88"
"699","%d8%b5%d8%a7%d8%b1%d9%88%d8%ae %d8%b2%d8%a7%d9%88%d9%8a%d8%a9 %d8%a8%d9%82%d9%88%d8%a9 710 %d9%88%d8%a7%d8%b7 155 %d9%85%d9%85 M14 %d9%85%d9%86 %d8%a7%d9%86%d8%ac%d9%83%d9%88","أدوات","","KWD","","In Stock","","","https://aipowerkw.com/ar/product/699-%D8%B5%D8%A7%D8%B1%D9%88%D8%AE-%D8%B2%D8%A7%D9%88%D9%8A%D8%A9-%D8%A8%D9%82%D9%88%D8%A9-710-%D9%88%D8%A7%D8%B7-155-%D9%85%D9%85-m14-%D9%85%D9%86-%D8%A7%D9%86%D8%AC%D9%83%D9%88"
"702","%d9%85%d8%a7%d9%83%d9%8a%d9%86%d8%a9 %d9%84%d8%ad%d8%a7%d9%85 %d8%a7%d9%84%d8%a3%d9%86%d8%a7%d8%a8%d9%8a%d8%a8 %d8%a7%d9%84%d8%a8%d9%84%d8%a7%d8%b3%d8%aa%d9%8a%d9%83%d9%8a%d8%a9 %d8%a8%d9%82%d9%88%d8%a9 1500 %d9%88%d8%a7%d8%b7 %d9%85%d9%86 %d8%a5%d9%86%d8%ac%d9%83%d9%88","أدوات","","KWD","","In Stock","","","https://aipowerkw.com/ar/product/702-%D9%85%D8%A7%D9%83%D9%8A%D9%86%D8%A9-%D9%84%D8%AD%D8%A7%D9%85-%D8%A7%D9%84%D8%A3%D9%86%D8%A7%D8%A8%D9%8A%D8%A8-%D8%A7%D9%84%D8%A8%D9%84%D8%A7%D8%B3%D8%AA%D9%8A%D9%83%D9%8A%D8%A9-%D8%A8%D9%82%D9%88%D8%A9-1500-%D9%88%D8%A7%D8%B7-%D9%85%D9%86-%D8%A5%D9%86%D8%AC%D9%83%D9%88"
"705","%d8%b5%d8%a7%d8%b1%d9%88%d8%ae %d8%b2%d8%a7%d9%88%d9%8a%d8%a9 %d9%83%d9%87%d8%b1%d8%a8%d8%a7%d8%a6%d9%8a %d8%a8%d9%82%d9%88%d8%a9 2200 %d9%88%d8%a7%d8%b7 9 %d8%a8%d9%88%d8%b5%d8%a9 %d9%85%d9%86 %d8%a5%d9%86%d8%ac%d9%83%d9%88","أدوات","","KWD","","In Stock","","","https://aipowerkw.com/ar/product/705-%D8%B5%D8%A7%D8%B1%D9%88%D8%AE-%D8%B2%D8%A7%D9%88%D9%8A%D8%A9-%D9%83%D9%87%D8%B1%D8%A8%D8%A7%D8%A6%D9%8A-%D8%A8%D9%82%D9%88%D8%A9-2200-%D9%88%D8%A7%D8%B7-9-%D8%A8%D9%88%D8%B5%D8%A9-%D9%85%D9%86-%D8%A5%D9%86%D8%AC%D9%83%D9%88"
"708","%d9%85%d8%b3%d8%af%d8%b3 %d8%ad%d8%b1%d8%a7%d8%b1%d9%8a %d8%a8%d9%82%d9%88%d8%a9 2000 %d9%88%d8%a7%d8%b7 %d9%85%d8%b9 %d9%88%d8%b8%d9%8a%d9%81%d8%a9 %d8%b6%d8%a8%d8%b7 %d8%a7%d9%84%d8%ad%d8%b1%d8%a7%d8%b1%d8%a9 50 450 %d8%af%d8%b1%d8%ac%d8%a9 %d9%85%d8%a6%d9%88%d9%8a%d8%a9 550 %d8%af%d8%b1%d8%ac%d8%a9 %d9%85%d8%a6%d9%88%d9%8a%d8%a9 %d9%85%d9%86 %d8%a5%d9%86%d8%ac%d9%83%d9%88","أدوات","","KWD","","In Stock","","","https://aipowerkw.com/ar/product/708-%D9%85%D8%B3%D8%AF%D8%B3-%D8%AD%D8%B1%D8%A7%D8%B1%D9%8A-%D8%A8%D9%82%D9%88%D8%A9-2000-%D9%88%D8%A7%D8%B7-%D9%85%D8%B9-%D9%88%D8%B8%D9%8A%D9%81%D8%A9-%D8%B6%D8%A8%D8%B7-%D8%A7%D9%84%D8%AD%D8%B1%D8%A7%D8%B1%D8%A9-50-450-%D8%AF%D8%B1%D8%AC%D8%A9-%D9%85%D8%A6%D9%88%D9%8A%D8%A9-550-%D8%AF%D8%B1%D8%AC%D8%A9-%D9%85%D8%A6%D9%88%D9%8A%D8%A9-%D9%85%D9%86-%D8%A5%D9%86%D8%AC%D9%83%D9%88"
"711","%d9%85%d9%86%d8%b4%d8%a7%d8%b1 %d8%aa%d8%b1%d8%af%d8%af%d9%8a %d8%ae%d9%81%d9%8a%d9%81 %d8%a7%d9%84%d9%88%d8%b2%d9%86 %d8%a8%d9%82%d9%88%d8%a9 570 %d9%88%d8%a7%d8%b7 %d8%a8%d8%ae%d9%85%d8%b3 %d8%b3%d8%b1%d8%b9%d8%a7%d8%aa %d9%85%d8%aa%d8%ba%d9%8a%d8%b1%d8%a9 %d9%85%d8%b9 3 %d8%b4%d9%81%d8%b1%d8%a7%d8%aa %d9%85%d8%ac%d8%a7%d9%86%d9%8a%d8%a9 %d9%85%d9%86 %d8%a7%d9%86%d8%ac%d9%83%d9%88","أدوات","","KWD","","In Stock","","","https://aipowerkw.com/ar/product/711-%D9%85%D9%86%D8%B4%D8%A7%D8%B1-%D8%AA%D8%B1%D8%AF%D8%AF%D9%8A-%D8%AE%D9%81%D9%8A%D9%81-%D8%A7%D9%84%D9%88%D8%B2%D9%86-%D8%A8%D9%82%D9%88%D8%A9-570-%D9%88%D8%A7%D8%B7-%D8%A8%D8%AE%D9%85%D8%B3-%D8%B3%D8%B1%D8%B9%D8%A7%D8%AA-%D9%85%D8%AA%D8%BA%D9%8A%D8%B1%D8%A9-%D9%85%D8%B9-3-%D8%B4%D9%81%D8%B1%D8%A7%D8%AA-%D9%85%D8%AC%D8%A7%D9%86%D9%8A%D8%A9-%D9%85%D9%86-%D8%A7%D9%86%D8%AC%D9%83%D9%88"
"714","%d8%b1%d8%a7%d9%88%d8%aa%d8%b1 %d9%83%d9%87%d8%b1%d8%a8%d8%a7%d8%a6%d9%8a %d9%84%d8%a3%d8%b9%d9%85%d8%a7%d9%84 %d8%a7%d9%84%d9%86%d8%ac%d8%a7%d8%b1%d8%a9 %d8%a8%d9%82%d9%88%d8%a9 34500 %d8%af%d9%88%d8%b1%d8%a9 %d9%81%d9%8a %d8%a7%d9%84%d8%af%d9%82%d9%8a%d9%82%d8%a9 600 %d9%88%d8%a7%d8%b7 6 %d9%85%d9%85 %d8%b5%d8%ba%d9%8a%d8%b1 %d8%a7%d9%84%d8%ad%d8%ac%d9%85 %d8%ae%d9%81%d9%8a%d9%81 %d8%a7%d9%84%d9%88%d8%b2%d9%86 %d9%85%d9%86 %d8%a7%d9%86%d8%ac%d9%83%d9%88","أدوات","","KWD","","In Stock","","","https://aipowerkw.com/ar/product/714-%D8%B1%D8%A7%D9%88%D8%AA%D8%B1-%D9%83%D9%87%D8%B1%D8%A8%D8%A7%D8%A6%D9%8A-%D9%84%D8%A3%D8%B9%D9%85%D8%A7%D9%84-%D8%A7%D9%84%D9%86%D8%AC%D8%A7%D8%B1%D8%A9-%D8%A8%D9%82%D9%88%D8%A9-34500-%D8%AF%D9%88%D8%B1%D8%A9-%D9%81%D9%8A-%D8%A7%D9%84%D8%AF%D9%82%D9%8A%D9%82%D8%A9-600-%D9%88%D8%A7%D8%B7-6-%D9%85%D9%85-%D8%B5%D8%BA%D9%8A%D8%B1-%D8%A7%D9%84%D8%AD%D8%AC%D9%85-%D8%AE%D9%81%D9%8A%D9%81-%D8%A7%D9%84%D9%88%D8%B2%D9%86-%D9%85%D9%86-%D8%A7%D9%86%D8%AC%D9%83%D9%88"
"717","%d8%a8%d8%ae%d8%a7%d8%ae %d9%83%d9%87%d8%b1%d8%a8%d8%a7%d8%a6%d9%8a %d8%a8%d9%82%d9%88%d8%a9 530 %d9%88%d8%a7%d8%b7 %d9%88%d9%84%d8%b2%d9%88%d8%ac%d8%a9 %d9%82%d8%b5%d9%88%d9%89 130 Din S %d9%85%d9%86 %d8%a5%d9%86%d8%ac%d9%83%d9%88","أدوات","","KWD","","In Stock","","","https://aipowerkw.com/ar/product/717-%D8%A8%D8%AE%D8%A7%D8%AE-%D9%83%D9%87%D8%B1%D8%A8%D8%A7%D8%A6%D9%8A-%D8%A8%D9%82%D9%88%D8%A9-530-%D9%88%D8%A7%D8%B7-%D9%88%D9%84%D8%B2%D9%88%D8%AC%D8%A9-%D9%82%D8%B5%D9%88%D9%89-130-din-s-%D9%85%D9%86-%D8%A5%D9%86%D8%AC%D9%83%D9%88"
